PositionRelPAS_kb	Avg_E_bound	Avg_Ser2P
-9.4	0.137010853369935	0.437792086885952
-9.3	0.137727811620417	0.440082994558712
-9.2	0.138438950585532	0.442355307822351
-9.1	0.139144340828441	0.444609252147381
-9	0.139844051776052	0.446845049373667
-8.9	0.140538151741806	0.449062917783209
-8.8	0.141226707947907	0.451263072171186
-8.7	0.141909786547022	0.453445723915301
-8.6	0.142587452643475	0.455611081043476
-8.5	0.143259770313922	0.457759348299951
-8.4	0.143926802627559	0.459890727209816
-8.3	0.144588611665835	0.462005416142035
-8.2	0.14524525854172	0.464103610370984
-8.1	0.145896803418514	0.466185502136571
-8	0.146543305528224	0.468251280702943
-7.9	0.147184823189513	0.470301132415847
-7.8	0.147821413825237	0.472335240758661
-7.7	0.148453133979581	0.474353786407149
-7.6	0.149080039334799	0.476356947282953
-7.5	0.149702184727578	0.478344898605876
-7.4	0.150319624165025	0.48031781294497
-7.3	0.150932410840299	0.482275860268475
-7.2	0.151540597147881	0.484219207992633
-7.1	0.152144234698515	0.486148021029403
-7	0.152743374333806	0.488062461833116
-6.9	0.15333806614049	0.489962690446078
-6.8	0.153928359464397	0.491848864543181
-6.7	0.154514302924098	0.493721139475507
-6.6	0.155095944424255	0.495579668312988
-6.5	0.155673331168677	0.497424601886117
-6.4	0.156246509673087	0.499256088826758
-6.3	0.15681552577762	0.501074275608059
-6.2	0.157380424659038	0.502879306583503
-6.1	0.157941250842689	0.504671324025111
-6	0.158498048214207	0.506450468160826
-5.9	0.159050860030961	0.508216877211088
-5.8	0.159599728933251	0.509970687424636
-5.7	0.16014469695528	0.511712033113535
-5.6	0.160685805535879	0.513441046687466
-5.5	0.161223095529017	0.515157858687293
-5.4	0.161756607214075	0.51686259781791
-5.3	0.162286380305918	0.518555390980413
-5.2	0.162812453964751	0.520236363303582
-5.1	0.163334866805762	0.521905638174721
-5	0.163853656908577	0.523563337269844
-4.9	0.16436886182651	0.525209580583245
-4.8	0.164880518595626	0.526844486456445
-4.7	0.165388663743613	0.528468171606561
-4.6	0.165893333298479	0.530080751154073
-4.5	0.166394562797064	0.531682338650036
-4.4	0.166892387293383	0.533273046102736
-4.3	0.167386841366798	0.534852984003798
-4.2	0.167877959130024	0.536422261353774
-4.1	0.168365774236978	0.53798098568721
-4	0.168850319890459	0.539529263097207
-3.9	0.169331628849689	0.541067198259497
-3.8	0.169809733437692	0.542594894456029
-3.7	0.170284665548531	0.544112453598094
-3.6	0.1707564566544	0.545619976248987
-3.5	0.171225137812578	0.547117561646217
-3.4	0.17169073967224	0.548605307723291
-3.3	0.172153292481142	0.550083311131056
-3.2	0.172612826092172	0.55155166725863
-3.1	0.17306936996977	0.55301047025393
-3	0.173522953196224	0.554459813043787
-2.9	0.173973604477853	0.555899787353685
-2.8	0.174421352151054	0.557330483727107
-2.7	0.174866224188247	0.558751991544517
-2.6	0.1753082482037	0.560164399041973
-2.5	0.17574745145924	0.561567793329383
-2.4	0.176183860869862	0.562962260408415
-2.3	0.176617503009223	0.564347885190065
-2.2	0.177048404115038	0.565724751511894
-2.1	0.177476590094374	0.567092942154934
-2	0.177902086528837	0.568452538860282
-1.9	0.178324918679672	0.569803622345378
-1.8	0.178745111492758	0.571146272319978
-1.7	0.179162689603519	0.572480567501833
-1.6	0.179577677341733	0.573806585632069
-1.5	0.179990098736261	0.57512440349029
-1.4	0.180399977519685	0.576434096909398
-1.3	0.180807337132858	0.577735740790133
-1.2	0.181212200729375	0.57902940911536
-1.1	0.181614591179961	0.580315174964082
-1	0.182014531076772	0.581593110525203
-0.9	0.18241204273763	0.582863287111036
-0.8	0.18280714821017	0.58412577517057
-0.7	0.18319986927592	0.585380644302498
-0.6	0.183590227454301	0.586627963268
-0.5	0.183978244006556	0.587867800003311
-0.4	0.184363939939616	0.589100221632048
-0.3	0.184747336009886	0.59032529447733
-0.2	0.18512845272697	0.59154308407367
-0.1	0.185507310357331	0.592753655178666
0	0.185883928927879	0.593957071784478
0.1	0.186258328229501	0.595153397129105
0.2	0.186630527820531	0.59634269370746
0.3	0.187000547030154	0.597525023282255
0.4	0.187368404961749	0.598700446894691
0.5	0.187734120496181	0.599869024874966
0.6	0.188097712295032	0.601030816852596
0.7	0.188459198803769	0.602185881766553
0.8	0.18881859825487	0.603334277875242
0.9	0.189175928670887	0.604476062766286
1	0.189531207867458	0.60561129336616
1.1	0.189884453456268	0.606740025949645
1.2	0.190235682847962	0.607862316149134
1.3	0.190584913255	0.608978218963768
1.4	0.190932161694473	0.610087788768421
1.5	0.191277444990869	0.611191079322533
1.6	0.191620779778783	0.612288143778793
1.7	0.191962182505596	0.613379034691673
1.8	0.192301669434098	0.614463804025822
1.9	0.19263925664507	0.615542503164319
2	0.192974960039823	0.616615182916781
2.1	0.193308795342696	0.617681893527344
2.2	0.193640778103513	0.618742684682512
2.3	0.193970923699992	0.619797605518864
2.4	0.194299247340125	0.620846704630647
2.5	0.194625764064508	0.621890030077234
2.6	0.194950488748643	0.622927629390465
2.7	0.195273436105194	0.623959549581866
2.8	0.195594620686209	0.624985837149748
2.9	0.195914056885308	0.62600653808619
3	0.19623175893983	0.627021697883912
3.1	0.196547740932952	0.628031361543033
3.2	0.196862016795765	0.629035573577721
3.3	0.197174600309328	0.630034378022732
3.4	0.197485505106676	0.631027818439851
3.5	0.197794744674805	0.632015937924223
3.6	0.198102332356625	0.632998779110584
3.7	0.198408281352873	0.633976384179394
3.8	0.198712604724005	0.634948794862873
3.9	0.199015315392056	0.635916052450935
4	0.199316426142466	0.636878197797037
4.1	0.199615949625881	0.637835271323928
4.2	0.199913898359926	0.638787313029312
4.3	0.200210284730947	0.639734362491418
4.4	0.200505120995729	0.640676458874485
4.5	0.200798419283183	0.641613640934163
4.6	0.201090191596014	0.642545947022825
4.7	0.201380449812354	0.643473415094801
4.8	0.201669205687374	0.644396082711526
4.9	0.201956470854876	0.645313987046612
5	0.202242256828848	0.646227164890842
