% Gene Length Analysis - Grid Data
% Generated on: 24-Jun-2026 17:24:47
% Computation time: 0.2 minutes
% Success rate: 100.0%
% 
% Parameters:
% R_free range: 1 to 1000 (5 points)
% E_free range: 10000 to 90000 (5 points)
% L (TSS-to-PAS) range: 2500 to 200000 bp (10 points)
% After-PAS length: 5000 bp (fixed for all genes)
% Total grid points: 250
% 
% Base Parameters:
% L_a = 100, k_in = 0.0002, kEon = 1e-06, kEoff = 0.2
% k_e = 0.65, k_e2 = 0.3, kHon = 1, kHoff = 0.5
% kc = 0.13, EBindingNumber = 5
% 
% Data Format (columns):
% 1: R_free, 2: E_free, 3: L (TSS-to-PAS), 4: R_occupied, 5: E_occupied, 6: success_flag
% Note: Total gene length = L + 5000 bp (fixed after-PAS region)
% 
1.000000	10000.000000	2500.000000	0.020032	0.000235	1
1.000000	30000.000000	2500.000000	0.016577	0.000493	1
1.000000	50000.000000	2500.000000	0.014593	0.000629	1
1.000000	70000.000000	2500.000000	0.013361	0.000722	1
1.000000	90000.000000	2500.000000	0.012544	0.000800	1
250.750000	10000.000000	2500.000000	5.022918	0.059005	1
250.750000	30000.000000	2500.000000	4.156623	0.123592	1
250.750000	50000.000000	2500.000000	3.659190	0.157714	1
250.750000	70000.000000	2500.000000	3.350176	0.181027	1
250.750000	90000.000000	2500.000000	3.145452	0.200512	1
500.500000	10000.000000	2500.000000	10.025805	0.117774	1
500.500000	30000.000000	2500.000000	8.296669	0.246691	1
500.500000	50000.000000	2500.000000	7.303788	0.314799	1
500.500000	70000.000000	2500.000000	6.686991	0.361332	1
500.500000	90000.000000	2500.000000	6.278360	0.400225	1
750.250000	10000.000000	2500.000000	15.028691	0.176543	1
750.250000	30000.000000	2500.000000	12.436716	0.369791	1
750.250000	50000.000000	2500.000000	10.948385	0.471884	1
750.250000	70000.000000	2500.000000	10.023806	0.541638	1
750.250000	90000.000000	2500.000000	9.411268	0.599938	1
1000.000000	10000.000000	2500.000000	20.031578	0.235313	1
1000.000000	30000.000000	2500.000000	16.576762	0.492890	1
1000.000000	50000.000000	2500.000000	14.592982	0.628969	1
1000.000000	70000.000000	2500.000000	13.360621	0.721943	1
1000.000000	90000.000000	2500.000000	12.544175	0.799651	1
1.000000	10000.000000	4068.126525	0.024213	0.000359	1
1.000000	30000.000000	4068.126525	0.020371	0.000746	1
1.000000	50000.000000	4068.126525	0.018448	0.000984	1
1.000000	70000.000000	4068.126525	0.017358	0.001184	1
1.000000	90000.000000	4068.126525	0.016678	0.001373	1
250.750000	10000.000000	4068.126525	6.071420	0.089899	1
250.750000	30000.000000	4068.126525	5.107946	0.186969	1
250.750000	50000.000000	4068.126525	4.625938	0.246810	1
250.750000	70000.000000	4068.126525	4.352599	0.296805	1
250.750000	90000.000000	4068.126525	4.182085	0.344248	1
500.500000	10000.000000	4068.126525	12.118627	0.179440	1
500.500000	30000.000000	4068.126525	10.195521	0.373193	1
500.500000	50000.000000	4068.126525	9.233428	0.492635	1
500.500000	70000.000000	4068.126525	8.687840	0.592427	1
500.500000	90000.000000	4068.126525	8.347492	0.687122	1
750.250000	10000.000000	4068.126525	18.165834	0.268981	1
750.250000	30000.000000	4068.126525	15.283096	0.559416	1
750.250000	50000.000000	4068.126525	13.840918	0.738460	1
750.250000	70000.000000	4068.126525	13.023081	0.888049	1
750.250000	90000.000000	4068.126525	12.512899	1.029997	1
1000.000000	10000.000000	4068.126525	24.213041	0.358521	1
1000.000000	30000.000000	4068.126525	20.370671	0.745640	1
1000.000000	50000.000000	4068.126525	18.448408	0.984286	1
