% Gene Length Analysis - Grid Data
% Generated on: 24-Jun-2026 17:09:59
% Computation time: 0.2 minutes
% Success rate: 100.0%
% 
% Parameters:
% R_free range: 1 to 1000 (5 points)
% E_free range: 10000 to 90000 (5 points)
% L (TSS-to-PAS) range: 2500 to 200000 bp (10 points)
% After-PAS length: 5000 bp (fixed for all genes)
% Total grid points: 250
% 
% Base Parameters:
% L_a = 100, k_in = 0.0002, kEon = 1e-06, kEoff = 0.2
% k_e = 0.65, k_e2 = 0.3, kHon = 1, kHoff = 0.5
% kc = 0.13, EBindingNumber = 1
% 
% Data Format (columns):
% 1: R_free, 2: E_free, 3: L (TSS-to-PAS), 4: R_occupied, 5: E_occupied, 6: success_flag
% Note: Total gene length = L + 5000 bp (fixed after-PAS region)
% 
250.750000	50000.000000	10772.173450	10.418426	0.587384	1
250.750000	70000.000000	10772.173450	10.121363	0.763416	1
250.750000	90000.000000	10772.173450	9.913159	0.924564	1
500.500000	10000.000000	10772.173450	23.116925	0.294972	1
500.500000	30000.000000	10772.173450	21.686619	0.774940	1
500.500000	50000.000000	10772.173450	20.795303	1.172425	1
500.500000	70000.000000	10772.173450	20.202361	1.523787	1
500.500000	90000.000000	10772.173450	19.786784	1.845441	1
750.250000	10000.000000	10772.173450	34.652294	0.442163	1
750.250000	30000.000000	10772.173450	32.508264	1.161636	1
750.250000	50000.000000	10772.173450	31.172180	1.757466	1
750.250000	70000.000000	10772.173450	30.283360	2.284158	1
750.250000	90000.000000	10772.173450	29.660409	2.766318	1
1000.000000	10000.000000	10772.173450	46.187663	0.589354	1
1000.000000	30000.000000	10772.173450	43.329908	1.548332	1
1000.000000	50000.000000	10772.173450	41.549058	2.342507	1
1000.000000	70000.000000	10772.173450	40.364358	3.044529	1
1000.000000	90000.000000	10772.173450	39.534034	3.687195	1
1.000000	10000.000000	17529.025817	0.066750	0.001070	1
1.000000	30000.000000	17529.025817	0.063628	0.002870	1
1.000000	50000.000000	17529.025817	0.061818	0.004415	1
1.000000	70000.000000	17529.025817	0.060673	0.005807	1
1.000000	90000.000000	17529.025817	0.059898	0.007091	1
250.750000	10000.000000	17529.025817	16.737600	0.268308	1
250.750000	30000.000000	17529.025817	15.954817	0.719745	1
250.750000	50000.000000	17529.025817	15.500842	1.107140	1
250.750000	70000.000000	17529.025817	15.213664	1.456210	1
250.750000	90000.000000	17529.025817	15.019482	1.778016	1
500.500000	10000.000000	17529.025817	33.408449	0.535546	1
500.500000	30000.000000	17529.025817	31.846006	1.436620	1
500.500000	50000.000000	17529.025817	30.939866	2.209865	1
500.500000	70000.000000	17529.025817	30.366656	2.906614	1
500.500000	90000.000000	17529.025817	29.979065	3.548941	1
750.250000	10000.000000	17529.025817	50.079299	0.802785	1
750.250000	30000.000000	17529.025817	47.737195	2.153495	1
750.250000	50000.000000	17529.025817	46.378890	3.312590	1
750.250000	70000.000000	17529.025817	45.519648	4.357017	1
750.250000	90000.000000	17529.025817	44.938648	5.319866	1
1000.000000	10000.000000	17529.025817	66.750148	1.070023	1
1000.000000	30000.000000	17529.025817	63.628383	2.870370	1
1000.000000	50000.000000	17529.025817	61.817914	4.415315	1
1000.000000	70000.000000	17529.025817	60.672640	5.807420	1
1000.000000	90000.000000	17529.025817	59.898232	7.090791	1
1.000000	10000.000000	28524.117953	0.100228	0.002005	1
1.000000	30000.000000	28524.117953	0.096888	0.005467	1
1.000000	50000.000000	28524.117953	0.095084	0.008494	1
1.000000	70000.000000	28524.117953	0.093995	0.011230	1
1.000000	90000.000000	28524.117953	0.093281	0.013741	1
250.750000	10000.000000	28524.117953	25.132222	0.502813	1
250.750000	30000.000000	28524.117953	24.294772	1.370970	1
250.750000	50000.000000	28524.117953	23.842359	2.129754	1
250.750000	70000.000000	28524.117953	23.569222	2.815861	1
250.750000	90000.000000	28524.117953	23.390257	3.445665	1
500.500000	10000.000000	28524.117953	50.164217	1.003620	1
500.500000	30000.000000	28524.117953	48.492656	2.736472	1
500.500000	50000.000000	28524.117953	47.589634	4.251015	1
500.500000	70000.000000	28524.117953	47.044448	5.620492	1
500.500000	90000.000000	28524.117953	46.687233	6.877588	1
750.250000	10000.000000	28524.117953	75.196211	1.504427	1
750.250000	30000.000000	28524.117953	72.690540	4.101974	1
750.250000	50000.000000	28524.117953	71.336909	6.372276	1
750.250000	70000.000000	28524.117953	70.519675	8.425123	1
750.250000	90000.000000	28524.117953	69.984209	10.309511	1
1000.000000	10000.000000	28524.117953	100.228205	2.005235	1
1000.000000	30000.000000	28524.117953	96.888424	5.467476	1
1000.000000	50000.000000	28524.117953	95.084184	8.493536	1
1000.000000	70000.000000	28524.117953	93.994902	11.229754	1
1000.000000	90000.000000	28524.117953	93.281185	13.741434	1
1.000000	10000.000000	46415.888336	0.154968	0.003787	1
1.000000	30000.000000	46415.888336	0.151470	0.010429	1
1.000000	50000.000000	46415.888336	0.149696	0.016262	1
1.000000	70000.000000	46415.888336	0.148665	0.021505	1
1.000000	90000.000000	46415.888336	0.148007	0.026273	1
250.750000	10000.000000	46415.888336	38.858239	0.949606	1
250.750000	30000.000000	46415.888336	37.981162	2.615185	1
250.750000	50000.000000	46415.888336	37.536219	4.077610	1
250.750000	70000.000000	46415.888336	37.277830	5.392474	1
250.750000	90000.000000	46415.888336	37.112687	6.587934	1
500.500000	10000.000000	46415.888336	77.561510	1.895426	1
500.500000	30000.000000	46415.888336	75.810855	5.219941	1
500.500000	50000.000000	46415.888336	74.922742	8.138957	1
500.500000	70000.000000	46415.888336	74.406994	10.763443	1
500.500000	90000.000000	46415.888336	74.077368	13.149596	1
